Paint_ID,Company,Brand,Product_Line,Product_Line_Code,Paint_Code,Paint_Name,Normalized_Name,Hex,R,G,B,RGB,Paint_Type,Status,Source,Notes,Swatch,,,,,,,,,GW_Match_Paint_ID,GW_Match_Name,GW_Match_Product_Line,GW_Match_Paint_Type,GW_Match_Hex,GW_Match_RGB,GW_RGB_Distance,Match_Confidence,GW_Match_Method
VAL_MODEL_COLOR_LEATHER_BROWN,Vallejo,Model Color,Model Color,MODEL_COLOR,70.871,Leather Brown,LEATHER_BROWN,#764823,118,72,35,"118,72,35",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database,,,,,,,,,,GW_BASE_XV_88,XV-88,Base,Base,#72491E,"114,73,30",6.48,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LEMON_YELLOW,Vallejo,Model Color,Model Color,MODEL_COLOR,70.952,Lemon Yellow,LEMON_YELLOW,#FFF700,255,247,0,"255,247,0",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,,,,,,,,,GW_LAYER_BAD_MOON_YELLOW,Bad Moon Yellow,Layer,Layer,#FFF700,"255,247,0",0,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIGHT_BLUE_GREEN,Vallejo,Model Color,Model Color,MODEL_COLOR,70.753,Light Blue Green,LIGHT_BLUE_GREEN,#0097A4,0,151,164,"0,151,164",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf; Catalogo_2026-R02.pdf page 12,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,,,,,,,,,GW_LAYER_AHRIMAN_BLUE,Ahriman Blue,Layer,Layer,#00A5B9,"0,165,185",25.24,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIGHT_BROWN,Vallejo,Model Color,Model Color,MODEL_COLOR,70.929,Light Brown,LIGHT_BROWN,#BF764E,191,118,78,"191,118,78",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database,,,,,,,,,,GW_DRY_GOLGFAG_BROWN,Golgfag Brown,Dry,Dry,#C2804F,"194,128,79",10.49,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIGHT_EMERALD,Vallejo,Model Color,Model Color,MODEL_COLOR,70.755,Light Emerald,LIGHT_EMERALD,#007B72,0,123,114,"0,123,114",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf; Catalogo_2026-R02.pdf page 12,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,,,,,,,,,GW_CONTRAST_TERRADON_TURQUOISE,Terradon Turquoise,Contrast,Contrast,#007C74,"0,124,116",2.24,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIGHT_FLESH,Vallejo,Model Color,Model Color,MODEL_COLOR,70.928,Light Flesh,LIGHT_FLESH,#FEEDD0,254,237,208,"254,237,208",Acrylic Paint,Active/Unknown,952249680-Warlord-Paint-Ranges-Conversion-Chart.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm army-painter.html); matched Vallejo Model Light Flesh.,,,,,,,,,,GW_TECHNICAL_LAHMIAN_MEDIUM,Lahmian Medium,Technical,Technical,#F5EDE2,"245,237,226",20.12,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIGHT_GREEN,Vallejo,Model Color,Model Color,MODEL_COLOR,70.942,Light Green,LIGHT_GREEN,#00A850,0,168,80,"0,168,80",Acrylic Paint,Active/Unknown,952249680-Warlord-Paint-Ranges-Conversion-Chart.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm vallejo-model.html); matched Vallejo Model Light Green.,,,,,,,,,,GW_CONTRAST_HEXWRAITH_FLAME,Hexwraith Flame,Contrast,Contrast,#00AA5C,"0,170,92",12.17,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIGHT_GREEN_BLUE,Vallejo,Model Color,Model Color,MODEL_COLOR,70.972,Light Green Blue,LIGHT_GREEN_BLUE,#6D9A95,109,154,149,"109,154,149",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm vallejo-model.html); matched Vallejo Model Light Green Blue.,,,,,,,,,,GW_CONTRAST_NIGHTHAUNT_GLOOM,Nighthaunt Gloom,Contrast,Contrast,#798D96,"121,141,150",17.72,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIGHT_GREEN_GREY,Vallejo,Model Color,Model Color,MODEL_COLOR,70.971,Light Green Grey,LIGHT_GREEN_GREY,#93A79C,147,167,156,"147,167,156",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct Vallejo Colors PDF paint-code match (Vallejo Colors PDF); matched Vallejo Model Green Grey JN.,,,,,,,,,,GW_DRY_DAWNSTONE,Dawnstone,Dry,Dry,#919C9F,"145,156,159",11.58,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIGHT_GREY,Vallejo,Model Color,Model Color,MODEL_COLOR,70.990,Light Grey,LIGHT_GREY,#949C9A,148,156,154,"148,156,154",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm army-painter.html); matched Vallejo Model Light Grey.,,,,,,,,,,GW_LAYER_ADMINISTRATUM_GREY,Administratum Grey,Layer,Layer,#949B95,"148,155,149",5.1,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIGHT_MUD,Vallejo,Model Color,Model Color,MODEL_COLOR,70.760,Light Mud,LIGHT_MUD,#79755A,121,117,90,"121,117,90",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf; Catalogo_2026-R02.pdf page 12,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,,,,,,,,,GW_LAYER_STORMVERMIN_FUR,Stormvermin Fur,Layer,Layer,#736B65,"115,107,101",16.03,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIGHT_ORANGE,Vallejo,Model Color,Model Color,MODEL_COLOR,70.911,Light Orange,LIGHT_ORANGE,#F68627,246,134,39,"246,134,39",Acrylic Paint,Active/Unknown,952249680-Warlord-Paint-Ranges-Conversion-Chart.pdf,Imported from compiled central database,,,,,,,,,,GW_TECHNICAL_BLACKFIRE_EARTH,Blackfire Earth,Technical,Technical,#F8902F,"248,144,47",12.96,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIGHT_PINK,Vallejo,Model Color,Model Color,MODEL_COLOR,70.748,Light Pink,LIGHT_PINK,#E08DA2,224,141,162,"224,141,162",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf; Catalogo_2026-R02.pdf page 12,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,,,,,,,,,GW_LAYER_DWARF_FLESH,Dwarf Flesh,Layer,Layer,#DA9382,"218,147,130",33.11,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIGHT_SEA_GREY,Vallejo,Model Color,Model Color,MODEL_COLOR,70.973,Light Sea Grey,LIGHT_SEA_GREY,#97B4B5,151,180,181,"151,180,181",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm vallejo-model.html); matched Vallejo Model Light Sea Grey.,,,,,,,,,,GW_AIR_RUNEFANG_STEEL,Runefang Steel,Air,Air,#A0A7AB,"160,167,171",18.71,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIGHT_TURQUOISE,Vallejo,Model Color,Model Color,MODEL_COLOR,70.840,Light Turquoise,LIGHT_TURQUOISE,#006B5A,0,107,90,"0,107,90",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,,,,,,,,,GW_LAYER_SCALY_GREEN,Scaly Green,Layer,Layer,#006063,"0,96,99",14.21,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIGHT_VIOLET,Vallejo,Model Color,Model Color,MODEL_COLOR,70.750,Light Violet,LIGHT_VIOLET,#A793BA,167,147,186,"167,147,186",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf; Catalogo_2026-R02.pdf page 12,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,,,,,,,,,GW_LAYER_DECHALA_LILAC,Dechala Lilac,Layer,Layer,#B59ECC,"181,158,204",25.32,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIGHT_YELLOW,Vallejo,Model Color,Model Color,MODEL_COLOR,70.949,Light Yellow,LIGHT_YELLOW,#F7EA62,247,234,98,"247,234,98",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm vallejo-game.html); matched Vallejo Model Light Yellow.,,,,,,,,,,GW_GLAZE_LAMENTERS_YELLOW,Lamenters Yellow,Glaze,Glaze,#FFF56B,"255,245,107",16.31,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIME_GREEN,Vallejo,Model Color,Model Color,MODEL_COLOR,70.827,Lime Green,LIME_GREEN,#6FAE4E,111,174,78,"111,174,78",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm army-painter.html); matched Vallejo Model Lime Green.,,,,,,,,,,GW_LAYER_SCORPION_GREEN,Scorpion Green,Layer,Layer,#65B345,"101,179,69",14.35,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LIQUID_MASK,Vallejo,Model Color,Model Color,MODEL_COLOR,70.523,Liquid Mask,LIQUID_MASK,,,,,,Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database,,,,,,,,,,,,,,,,,No RGB,No match - missing source RGB
VAL_MODEL_COLOR_LONDON_GREY,Vallejo,Model Color,Model Color,MODEL_COLOR,70.836,London Grey,LONDON_GREY,#4A555E,74,85,94,"74,85,94",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm vallejo-model.html); matched Vallejo Model London Grey.,,,,,,,,,,GW_FOUNDATION_ADEPTUS_BATTLEGREY,Adeptus Battlegrey,Foundation,Foundation,#4A4C58,"74,76,88",10.82,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LUFTWAFFE_CA_GREEN,Vallejo,Model Color,Model Color,MODEL_COLOR,70.823,Luftwaffe Ca. Green,LUFTWAFFE_CA_GREEN,#434F38,67,79,56,"67,79,56",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,,,,,,,,,GW_LAYER_THRAKA_GREEN_WASH,Thraka Green Wash,Layer,Layer,#434F38,"67,79,56",0,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LUFTWAFFE_GREEN,Vallejo,Model Color,Model Color,MODEL_COLOR,70.823,Luftwaffe Green,LUFTWAFFE_GREEN,#7E6254,126,98,84,"126,98,84",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct Vallejo Colors PDF paint-code match (Vallejo Colors PDF); matched Vallejo Model Luftwaffe Camouflage 892 Yellow Olive 69:77:56 COLOUR RGB HEX 843 Cork Brown.,,,,,,,,,,GW_FOUNDATION_KHEMRI_BROWN,Khemri Brown,Foundation,Foundation,#73614D,"115,97,77",13.08,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_LUFTWAFFE_UNIFORM,Vallejo,Model Color,Model Color,MODEL_COLOR,70.816,Luftwaffe Uniform,LUFTWAFFE_UNIFORM,#2D3035,45,48,53,"45,48,53",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (Vallejo Colors PDF); matched Vallejo Model Luftwaffe Uniform.,,,,,,,,,,GW_BASE_DRYAD_BARK,Dryad Bark,Base,Base,#33312D,"51,49,45",10.05,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MAGENTA,Vallejo,Model Color,Model Color,MODEL_COLOR,70.945,Magenta,MAGENTA,#A92A56,169,42,86,"169,42,86",Acrylic Paint,Active/Unknown,952249680-Warlord-Paint-Ranges-Conversion-Chart.pdf,Imported from compiled central database,,,,,,,,,,GW_LAYER_RED_GORE,Red Gore,Layer,Layer,#9D2B3F,"157,43,63",25.96,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MAGENTA_FLUO,Vallejo,Model Color,Model Color,MODEL_COLOR,70.735,Magenta Fluo,MAGENTA_FLUO,#E55681,229,86,129,"229,86,129",Acrylic Paint,Active/Unknown,952249680-Warlord-Paint-Ranges-Conversion-Chart.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct Vallejo Colors PDF paint-code match (Vallejo Colors PDF); matched Vallejo Model Magenta.,,,,,,,,,,GW_LAYER_EMPEROR_S_CHILDREN,Emperor's Children,Layer,Layer,#B94278,"185,66,120",49.16,Medium,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MAHOGANY_BROWN,Vallejo,Model Color,Model Color,MODEL_COLOR,70.846,Mahogany Brown,MAHOGANY_BROWN,#804B47,128,75,71,"128,75,71",Acrylic Paint,Active/Unknown,952249680-Warlord-Paint-Ranges-Conversion-Chart.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm army-painter.html); matched Vallejo Model Mahogany Brown.,,,,,,,,,,GW_BASE_BUGMAN_S_GLOW,Bugman's Glow,Base,Base,#834F44,"131,79,68",5.83,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MAHOGANY_INK,Vallejo,Model Color,Model Color,MODEL_COLOR,70.828,Mahogany Ink,MAHOGANY_INK,#664540,102,69,64,"102,69,64",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf; Catalogo_2026-R02.pdf page 13,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,,,,,,,,,GW_LAYER_GORTHOR_BROWN,Gorthor Brown,Layer,Layer,#654741,"101,71,65",2.45,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MATT_BASE,Vallejo,Model Color,Model Color,MODEL_COLOR,70.540,Matt Base,MATT_BASE,,,,,,Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database,,,,,,,,,,,,,,,,,No RGB,No match - missing source RGB
VAL_MODEL_COLOR_MATT_VARNISH,Vallejo,Model Color,Model Color,MODEL_COLOR,70.520,Matt Varnish,MATT_VARNISH,,,,,,Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database,,,,,,,,,,,,,,,,,No RGB,No match - missing source RGB
VAL_MODEL_COLOR_MATTE_VARNISH,Vallejo,Model Color,Model Color,MODEL_COLOR,70.520,Matte Varnish,MATTE_VARNISH,,,,,,Acrylic Paint,Active/Unknown,952249680-Warlord-Paint-Ranges-Conversion-Chart.pdf,Imported from compiled central database,,,,,,,,,,,,,,,,,No RGB,No match - missing source RGB
VAL_MODEL_COLOR_MED_FLESH_TONE,Vallejo,Model Color,Model Color,MODEL_COLOR,70.860,Med. Flesh Tone,MED_FLESH_TONE,#A06F47,160,111,71,"160,111,71",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct Vallejo Colors PDF paint-code match (Vallejo Colors PDF); matched Vallejo Model Medium Fleshtone 911 Light Orange.,,,,,,,,,,GW_LAYER_DWARF_BRONZE,Dwarf Bronze,Layer,Layer,#A26840,"162,104,64",10.1,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MEDIUM_BLUE,Vallejo,Model Color,Model Color,MODEL_COLOR,70.963,Medium Blue,MEDIUM_BLUE,#066588,6,101,136,"6,101,136",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm vallejo-model.html); matched Vallejo Model Medium Blue.,,,,,,,,,,GW_LAYER_SHADOW_GREY,Shadow Grey,Layer,Layer,#106993,"16,105,147",15.39,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MEDIUM_BROWN,Vallejo,Model Color,Model Color,MODEL_COLOR,70.826,Medium Brown,MEDIUM_BROWN,#705E50,112,94,80,"112,94,80",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Model Air Dark Earth.,,,,,,,,,,GW_FOUNDATION_KHEMRI_BROWN,Khemri Brown,Foundation,Foundation,#73614D,"115,97,77",5.2,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MEDIUM_FLESH,Vallejo,Model Color,Model Color,MODEL_COLOR,70.860,Medium Flesh,MEDIUM_FLESH,#A06F47,160,111,71,"160,111,71",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Direct Vallejo Colors PDF paint-code match (Vallejo Colors PDF); matched Vallejo Model Medium Fleshtone 911 Light Orange.,,,,,,,,,,GW_LAYER_DWARF_BRONZE,Dwarf Bronze,Layer,Layer,#A26840,"162,104,64",10.1,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MEDIUM_GREY,Vallejo,Model Color,Model Color,MODEL_COLOR,70.987,Medium Grey,MEDIUM_GREY,#909B85,144,155,133,"144,155,133",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm vallejo-model.html); matched Vallejo Model Medium Grey.,,,,,,,,,,GW_AIR_ADMINISTRATUM_GREY,Administratum Grey,Air,Air,#909691,"144,150,145",13,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MEDIUM_GREY_BLUE,Vallejo,Model Color,Model Color,MODEL_COLOR,70.772,Medium Grey Blue,MEDIUM_GREY_BLUE,,,,,,Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database,,,,,,,,,,,,,,,,,No RGB,No match - missing source RGB
VAL_MODEL_COLOR_MEDIUM_OLIVE,Vallejo,Model Color,Model Color,MODEL_COLOR,70.850,Medium Olive,MEDIUM_OLIVE,#226B2E,34,107,46,"34,107,46",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm vallejo-game.html); matched Vallejo Model Medium Olive.,,,,,,,,,,GW_LAYER_WARPSTONE_GLOW,Warpstone Glow,Layer,Layer,#1E7331,"30,115,49",9.43,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MEDIUM_SEA_GREEN,Vallejo,Model Color,Model Color,MODEL_COLOR,70.870,Medium Sea Green,MEDIUM_SEA_GREEN,#677278,103,114,120,"103,114,120",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Direct Vallejo Colors PDF paint-code match (Vallejo Colors PDF); matched Vallejo Model Medium Sea Grey.,,,,,,,,,,GW_LAYER_WARPFIEND_GREY,Warpfiend Grey,Layer,Layer,#6B6A74,"107,106,116",9.8,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MEDIUM_SEA_GREY,Vallejo,Model Color,Model Color,MODEL_COLOR,70.870,Medium Sea Grey,MEDIUM_SEA_GREY,#869393,134,147,147,"134,147,147",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm vallejo-game.html); matched Vallejo Model Medium Sea Grey.,,,,,,,,,,GW_BASE_LEADBELCHER,Leadbelcher,Base,Base,#888D8F,"136,141,143",7.48,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_METAL_MEDIUM,Vallejo,Model Color,Model Color,MODEL_COLOR,70.521,Metal Medium,METAL_MEDIUM,,,,,,Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database,,,,,,,,,,,,,,,,,No RGB,No match - missing source RGB
VAL_MODEL_COLOR_MIDDLE_STONE,Vallejo,Model Color,Model Color,MODEL_COLOR,70.882,Middle Stone,MIDDLE_STONE,#7F7C5D,127,124,93,"127,124,93",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct Vallejo Colors PDF paint-code match (Vallejo Colors PDF); matched Vallejo Model Middlestone.,,,,,,,,,,GW_AIR_BANEBLADE_BROWN,Baneblade Brown,Air,Air,#8F7D69,"143,125,105",20.02,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MIDDLESTONE,Vallejo,Model Color,Model Color,MODEL_COLOR,70.882,Middlestone,MIDDLESTONE,#6A6445,106,100,69,"106,100,69",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database,,,,,,,,,,GW_FOUNDATION_KHEMRI_BROWN,Khemri Brown,Foundation,Foundation,#73614D,"115,97,77",12.41,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MILITARY_GREEN,Vallejo,Model Color,Model Color,MODEL_COLOR,70.975,Military Green,MILITARY_GREEN,#3E5848,62,88,72,"62,88,72",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm vallejo-model.html); matched Vallejo Model Military Green.,,,,,,,,,,GW_LAYER_DARK_REAPER,Dark Reaper,Layer,Layer,#3B5150,"59,81,80",11.05,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MILITARY_YELLOW,Vallejo,Model Color,Model Color,MODEL_COLOR,70.764,Military Yellow,MILITARY_YELLOW,#9C8855,156,136,85,"156,136,85",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (Existing registry completed row); matched Model Air Dark Yellow.,,,,,,,,,,GW_BASE_HOBGROT_HIDE,Hobgrot Hide,Base,Base,#9C8855,"156,136,85",0,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_MUSTARD_BROWN,Vallejo,Model Color,Model Color,MODEL_COLOR,70.769,Mustard Brown,MUSTARD_BROWN,#9E7249,158,114,73,"158,114,73",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf; Catalogo_2026-R02.pdf page 13,Imported from compiled central database | Approx Hex/RGB fill: Vallejo 2026 catalog swatch sample (Medium-High).,,,,,,,,,,GW_BASE_BALTHASAR_GOLD,Balthasar Gold,Base,Base,#A47552,"164,117,82",11.22,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_NATURAL_STEEL,Vallejo,Model Color,Model Color,MODEL_COLOR,70.864,Natural Steel,NATURAL_STEEL,#62676B,98,103,107,"98,103,107",Acrylic Paint,Active/Unknown,952249680-Warlord-Paint-Ranges-Conversion-Chart.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (Vallejo Colors PDF); matched Vallejo Model Natural Steel.,,,,,,,,,,GW_CONTRAST_BASILICANUM_GREY,Basilicanum Grey,Contrast,Contrast,#6B6B6B,"107,107,107",9.85,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_NATURAL_WOOD,Vallejo,Model Color,Model Color,MODEL_COLOR,70.834,Natural Wood,NATURAL_WOOD,#C19448,193,148,72,"193,148,72",Acrylic Paint,Active/Unknown,584217179-Vallejo-Paint-List-frenzycheck-com.xlsx,Imported from compiled central database; Hex/RGB filled during audit from Mech9 paint-code equivalence cross-reference (redgrimm army-painter.html); matched Vallejo Model Yellow Ochre.,,,,,,,,,,GW_LAYER_BUBONIC_BROWN,Bubonic Brown,Layer,Layer,#B89142,"184,145,66",11.22,High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
VAL_MODEL_COLOR_NEUTRAL_GREY,Vallejo,Model Color,Model Color,MODEL_COLOR,70.992,Neutral Grey,NEUTRAL_GREY,#64767A,100,118,122,"100,118,122",Acrylic paint,Active/Unknown,CC329-R00-Model-Color-NewIC.pdf,Imported from compiled central database; Hex/RGB filled during audit from Direct RedGrimm Vallejo Model name match (redgrimm army-painter.html); matched Vallejo Model Neutral Grey.,,,,,,,,,,GW_LAYER_WARPFIEND_GREY,Warpfiend Grey,Layer,Layer,#6B6A74,"107,106,116",15.13,Medium-High,Computed nearest Games Workshop swatch by Euclidean RGB distance from registry R/G/B values.
